"","x"
"4343","woolies https://t.co/GkyRq7d8pt via @urbandictionary https://t.co/GkyRq7d8pt"
"4344","@nazaninkovacs Woolies have a reasonably broad range now. We choose from that section first. #righteous"
"4345","This woolies looks like we walked onto a 28 days later set"
"4346","RT @SamWilson1: Think you could be the Woolies Foods Social Media Manager? Mostly marketing, not customer care. CT-based, full-time, awesom‚Ä¶"
"4347","Woolies croissants Ì†ΩÌ∏çÌ†ΩÌ∏ç"
"4348","@twaimz Good ol' woolies for ya #FreshFoodPeople Ì†ΩÌ∏πÌ†ΩÌ∏π"
"4349","Nothing says adult quite like the moment you walk out of Woolies with a big value pack of 2 ply under your arm #winning"
"4350","ICYMI: #Woolies hit with $3m fine for selling unsafe products @estherhjhan https://t.co/UKFEdWB7eB https://t.co/eU2Wq9wMan"
"4351","Boredom has me like let me go check if there's no new distraction stock at woolies."
"4352","Thank you Emily for reminding me that the woolies lettuce is deadly, I love you so much @emilyhudleston ‚ù§Ô∏è‚ù§Ô∏è I will miss you desperately"
"4353","What happened to woolies' apples? Woolies has Shoprite apples. All of a sudden. Woolies has fallen! L"
"4354","Super out of shape capsicums from woolies' ""the odd bunch"" packs but I got 5 huge ones for $4 so Ì†ΩÌ∏é https://t.co/z4TMk9r8fR"
"4355","RT @WOOLWORST_SA: Our President should pay back the money with his Woolies card. Imagine how many points he'll get! https://t.co/1ojcpq9zMB"
"4356","@georgiacooperr2 PRE PACKAGED WOOLIES LETTUCE IS GIVING PEOPLE SALMONELLA"
"4357","@georgiacooperr2 IS THAT RHE ONE FROM WOOLIES CAUSE IF IT IS YOU COULD GET SALMONELLA"
"4358","@WittaTwitta lol poor @ KAYMABZ , just realised she was referring to Woolies in Sth Africa ;)"
"4359","Milk Chocolate Coated Marshmallow Eggs from Woolies. Ì†ΩÌ∏çÌ†ΩÌ∏çÌ†ΩÌ∏çÌ†ΩÌ∏çÌ†ΩÌ∏ç"
"4360","RT @WOOLWORST_SA: Woolies customers walking past a @picknpay food depot. https://t.co/sZVdxRKcOn"
"4361","RT @knitforpeace: 81 sacks of woolies to #Kurdistan for our #RefugeeAppeal. That's over 500kg of warm items! Thank you #knitters! https://t‚Ä¶"
"4362","@BrookeMirandaS Woolies ones are now safe."
"4363","Once Upon a time nappies jumbo packs Infant &amp; Crawler for $10 at woolies (was .. https://t.co/f8bJOVjIlr #deal https://t.co/29kG3pQTlr"
"4364","This is not Woolies... No ways Ì†ΩÌ∏í https://t.co/WvYTYGjopQ"
"4365","Shoprite twitter &gt; woolies twitter"
"4366","charikar360: Once Upon a time nappies jumbo packs Infant &amp; Crawler for $10 at woolies (was $23) https://t.co/quFgY6voES"
"4367","@grumpyvalentine I wouldn't touch Woolies or Coles prepackaged lettuce BEFORE they had salmonella and spiders in them."
"4368","Last night I dreamt it was pay day...ran straight to Woolies"
"4369","Live for the times they play the grease theme song at my Woolies"
"4370","Tindero sa sushi: are you working at woolies?
Me: yes
Tindero sa sushi: you look 10years old. 

Hahaha Ì†ΩÌ∏ÇÌ†ΩÌ∏Ö. Sorry baby face Ì†ΩÌ∏â"
"4371","RT @Lethu911: Not even Woolies can make coconut marshmallows that are nice. Trash trash sweets"
"4372","RT @GBreyts: Ah Fuck man! I bought a #Woolies #rotisseriechicken and found an AK47 inside. How can I eat a gun? @WOOLWORST_SA #useit #gulli‚Ä¶"
"4373","@killuazcldyck_ my woolies has that too!"
"4374","Woolies in my heart Ì†ΩÌ∏Å https://t.co/7SP7riMHOR"
"4375","RT @Lethu911: Not even Woolies can make coconut marshmallows that are nice. Trash trash sweets"
"4376","Good Morning Breakfast! #meetmystomach #yummyinmytummy #woolies #plainyogurt #chaiseeds‚Ä¶ https://t.co/QgsCzXq51p"
"4377","RT @Lethu911: Not even Woolies can make coconut marshmallows that are nice. Trash trash sweets"
"4378","Work just went full pop punk with the music 

Played fob, stack, panic and now gc 

Not sure if Woolies or brightsideÌ†ΩÌπÉÌ†ΩÌπèÌ†ºÌøº"
"4379","RT @Brandz25: Honey nut latte from wooliesÌ†ΩÌ¥•Ì†ΩÌ±çÌ†ºÌøæÌ†ΩÌ≤Ø @ King Shaka International Airport https://t.co/iQDcoweQe2"
"4380","After Woolies' recent stuff ups, it's good to see them do something right. Pal oil removed from their Hot Cross Buns https://t.co/yblOPHA2yr"
"4381","@tlightly1 @MariaZryd @AnimalsAus  Don't think t'is any of these Shea - more likely how #Coles and Woolies supply meat @Animals_News_AU"
"4382","sorry is playing in woolies its so loud"
"4383","@misskaitmaree WOOLIES APPARENTLY"
"4384","In 3 weeks, mum has met a guy I worked at woolies with, my tutor from uni and a girl I worked with in western qld all at the same course!"
"4385","Woman finds live spider in her Woolies¬†salad https://t.co/KtKpTVJS2I https://t.co/McnKneemzM"
"4386","enBusiness_news: Lettuce recall: Salmonella outbreak linked to Coles and Woolies: The unsafe salmonella found in b‚Ä¶ https://t.co/66JJGGulqO"
"4387","enBusiness_news: Lettuce recall: Salmonella outbreak linked to Coles and Woolies: The unsafe salmonella found in b‚Ä¶ https://t.co/od7V9ur9cB"
"4388","Lettuce recall: Salmonella outbreak linked to Coles and Woolies: The unsafe salmonella found in bags of lettuc... https://t.co/CETEbTSziB"
"4389","Lettuce recall: Salmonella outbreak linked to Coles and Woolies: The unsafe salmonella found in bags of lettuc... https://t.co/v0784kgQoi"
"4390","Lettuce recall: Salmonella outbreak linked to Coles and Woolies: The unsafe salmonella found in bags of lettuc... https://t.co/D0wDR6NP1z"
"4391","Lettuce recall: Salmonella outbreak linked to Coles and Woolies: The unsafe salmonella found in bags of lettuc... https://t.co/j8tt3Z4c4I"
"4392","MAYBE DON'T BUY ANYTHING FROM WOOLIES AT ALL THERES AN IGA DOWN THE ROAD AND THE VARIETY IS ALWAYS BETTER."
"4393","@Kolin_Quark @SolarNewsNow @spodjr Exactly. Woolies or Target! Mars or Moon! So much choice."
"4394","RT @BuzzFeedOz: We Made Woolies Mud Cakes Look Fucking Fancy https://t.co/ngo2g11Hon @GyanYankovich https://t.co/8Heo9g8XR5"
"4395","RT @charlessultana: @lotus2955 Not Coles &amp; Woolies doing the dodge‚Ä¶ market manipulation by growers from WA https://t.co/SBajq6YXeV"
"4396","@lotus2955 Not Coles &amp; Woolies doing the dodge‚Ä¶ market manipulation by growers from WA https://t.co/SBajq6YXeV"
"4397","Ngaske ndiyothenga cheaper at Woolies this morning at their waste event"
"4398","RT @MAUNDZ: That salmonella outbreak of Coles/Woolies lettuce is ridiculous. 

Some say it's just the tip of the iceberg..."
"4399","There are no Digestive cookies at Woolies im so fuckn done with LIFE"
"4400","Only up coz I need to get dash from Woolies"
"4401","Golf-clap, well played Woolies... well played https://t.co/HyJNbMHyPb"
"4402","When ya want a ceasar salad but woolies only has the ones dated before the 13th"
"4403","RT @AshGhebranious: At same time Woolies ordered to pay millions for endangering lives, the LNP want unions to pay millions for trying to p‚Ä¶"
"4404","Lol at people blaming woolies for the spider in the salad"
"4405","RT @Lethu911: Not even Woolies can make coconut marshmallows that are nice. Trash trash sweets"
"4406","boutta have woolies chocolate cake tho aeeyyy"
"4407","RT @AshGhebranious: At same time Woolies ordered to pay millions for endangering lives, the LNP want unions to pay millions for trying to p‚Ä¶"
"4408","@BenedictBrook @newscomauHQ must buy their veg from woolies..."
"4409","YOU CAN GET 2 FOR $5 AT ANY COLES OR WOOLIES, THIS IS HIGHWAY ROBBERY!! https://t.co/bJamX3MAfv"
"4410","RT @AshGhebranious: At same time Woolies ordered to pay millions for endangering lives, the LNP want unions to pay millions for trying to p‚Ä¶"
"4411","BuzzFeedOz: We Made Woolies Mud Cakes Look Fucking Fancy https://t.co/ywQNm3FKuD GyanYankovich https://t.co/gYd46BVjBw #Aussie"
"4412","We Made Woolies Mud Cakes Look Fucking Fancy https://t.co/ngo2g11Hon @GyanYankovich https://t.co/8Heo9g8XR5"
"4413","This came on in Woolies today! What a song. RIP Maurice White. Let's Groove https://t.co/NxAp0DqmQo"
"4414","@Amayzedas Ah I miss living close to farmers markets/fruit and veg stores. I'm stuck with coles/woolies here ~_~"
"4415","@perrieswonders when this video was from woolies in australia  https://t.co/UUnMoROGRU"
"4416","Chatting with local shoppers at Woolies Collingwood Park about the nearby Transpacific toxic waste dump."
"4417","Stopped in woolies &amp;got a packet of  timTams - Dark Choc velvet mudslide..
And then they had Mint twirls! I have no self control. NONE!"
"4418","RT @AusSquad5SOS: The Woolies spider is famous Ì†ΩÌµ∑ https://t.co/iwpvahjPOP"
"4419","The Woolies spider is famous Ì†ΩÌµ∑ https://t.co/iwpvahjPOP"
"4420","News Bulletin: Top marketer exits Coles; Watchdog wants Woolies ... - AdNews https://t.co/lSbtYQDWTy"
"4421","RT @GyanYankovich: We turned everyone's favourite Woolies mud cakes into magical works of dessert art. https://t.co/MvVkAUCvHr https://t.co‚Ä¶"
"4422","when did woolies stop being safeway here"
"4423","australia: Woolies, there are 2 things very wrong here https://t.co/AQDYiVn922"
"4424","Woolies has pre packed lettuce on sale. Brilliant."
"4425","@davebottles just cut it in half, grapefruit style. They have them at Woolies at the moment. So delicious!"
"4426","RT @GrowcomRachel: Remember folks all Qld grown lettuce is safe to eat &amp; recall does not apply to qld Coles &amp; Woolies @ABChorticulture @Goo‚Ä¶"
"4427","RT @GrowcomRachel: Remember folks all Qld grown lettuce is safe to eat &amp; recall does not apply to qld Coles &amp; Woolies @ABChorticulture @Goo‚Ä¶"
"4428","RT @zarifSWUG: Who can get me on green apples from woolies?!"
"4429","RT @GyanYankovich: We turned everyone's favourite Woolies mud cakes into magical works of dessert art. https://t.co/MvVkAUCvHr https://t.co‚Ä¶"
"4430","Yes. Yes. Yes. GENIUS! We Made Woolies Mud Cakes Look Fucking Fancy https://t.co/wWG8SXeyP3 via @belindaseeney"
"4431","RT @gorgeousdunny1: Woolworths ordered to pay $3 million penalty for selling unsafe products https://t.co/btxMVHvqZC via @smh
Woolies bad y‚Ä¶"
"4432","Woolworths ordered to pay $3 million penalty for selling unsafe products https://t.co/btxMVHvqZC via @smh
Woolies bad year continues"
"4433","Sheer, unadulterated genius. Via @BuzzFeedOz: We Made Woolies Mud Cakes Look Fucking Fancy https://t.co/6PlEM2kOtz"
"4434","FAM he went into the woolies across from where I work and when he was leaving he kept looking back at me BYE"
"4435","RT @GyanYankovich: We turned everyone's favourite Woolies mud cakes into magical works of dessert art. https://t.co/MvVkAUCvHr https://t.co‚Ä¶"
"4436","RT @GyanYankovich: We turned everyone's favourite Woolies mud cakes into magical works of dessert art. https://t.co/MvVkAUCvHr https://t.co‚Ä¶"
"4437","get it the fuck together woolies"
"4438","https://t.co/gP6JBhQEF8 BUT IM SCREAMING WAT THE FUCK WOOLIES"
"4439","@Romaniangirl What time did you entered and left Coles or Woolies and was your trolley full or not full, and was it busy or not at all?"
"4440","RT @AshGhebranious: At same time Woolies ordered to pay millions for endangering lives, the LNP want unions to pay millions for trying to p‚Ä¶"
"4441","RT @knitforpeace: 81 sacks of woolies to #Kurdistan for our #RefugeeAppeal. That's over 500kg of warm items! Thank you #knitters! https://t‚Ä¶"
"4442","RT @smokebob: @COSBOA when you reach no1 status and are part of an oligopoly you become arrogant and make mistakes - Woolies"
"4443","@tgywyw86 the stupid thing Victorians call woolies"
"4444","@returnofcat but I'm drawing woolies today"
"4445","Just another reason my woolies shares are heading south #getsomemanagement 
Woolies fined for unsafe products https://t.co/4KuANV7Xmt"
"4446","I am wearing real clothes (not my woolies or pj's) for the first time in almost a week. #chronicIllnesssucks #chronicpain #strivingforhealth"
"4447","RT @knitforpeace: 81 sacks of woolies to #Kurdistan for our #RefugeeAppeal. That's over 500kg of warm items! Thank you #knitters! https://t‚Ä¶"
"4448","RT @theTiser: Woolies slapped with $3m fine over dodgy products https://t.co/mK7UJ0vRHM https://t.co/YSG0K9eZUt"
"4449","@COSBOA when you reach no1 status and are part of an oligopoly you become arrogant and make mistakes - Woolies"
"4450","Woolies slapped with $3 million fine https://t.co/RSLJhArOyS via @newscomauHQ"
"4451","@MsLeloB 10% tip it all adds up to R40. Ukuba uhlale endlini, at got two litres from woolies, you will enjoy it the whole weekend...Ì†ºÌΩπ"
"4452","RT @BusinessDay: The property costs of #Woolies exiting #Masters could be hefty, writes @msccummins #ausbiz https://t.co/vy5tSE0Fqq https:/‚Ä¶"
"4453","@_sarahwilson_  look what I came across today, imagine if Woolies or Coles did the same? https://t.co/kF1ZD38e63 great idea"
"4454","RT @7NewsSydney: The number of people affected by Coles/Woolies lettuce recall is on the rise. https://t.co/5sM4PNaYfS #7News https://t.co/‚Ä¶"
"4455","Cmon down and support the U14 Girls Suns at their fundraising BBQ at Woolies Park Beach this morning. https://t.co/uPN3ch8mfD"
"4456","RT @MrMenziN: People who buy monthly groceries at Woolies must adopt me."
"4457","Here are the best cheeses in your supermarket Coles and Woolies ad? https://t.co/j0VhPaGNiC"
"4458","RT @7NewsSydney: The number of people affected by Coles/Woolies lettuce recall is on the rise. https://t.co/5sM4PNaYfS #7News https://t.co/‚Ä¶"
"4459","Went on a military level woolies run Ì†ΩÌ±ä"
"4460","RT @RAPSociety: The Weekly: Dogs love their owners five times more than cats do. Is it true? https://t.co/aUnUo01IC8 https://t.co/Z1fTJVX5X5"
"4461","When we were approached by a fukin woolies staff and he offered to paint us AND IDK WHY JH AGREED WE WERE ALREADY LATE A"
"4462","The number of people affected by Coles/Woolies lettuce recall is on the rise. https://t.co/5sM4PNaYfS #7News https://t.co/FomouhjhgR"
"4463","The mini-ness is just too adorable.
#woolies
#woolworths 
#cupcake 
#sugar https://t.co/DwgXwiqaPw"
"4464","RT https://t.co/fM5dnKQLN1 Photos, just lots of cute photos: https://t.co/m7KqbodfwE ;) #twins #mblogger #photography #fairylights #FairI‚Ä¶"
"4465","Photos, just lots of cute photos: https://t.co/3VeEM5R3Pb ;) #twins #mblogger #photography #fairylights #FairIsle"
"4466","Woolies been selling George Bluth's Cornballer? #ArrestedDevelopment

https://t.co/w4zxSV6L19"
"4467","RT @SuperBestQuotes: ""Everytime we start the podcast, Woolies just SCREAMING about the upcoming Race War!"" - Pat"
"4468","""It was that Woolies bagged lettuce"" ...(not the 3 day old taco mince)..., says the pending rich man. #LettuceRecall #Woolworths"
"4469","Karma!... Woolies takes away our Qantas points and is now having a crappy (excuse pun) week."
"4470","Who's richer Woolies or Mr Price ? Basket Vs ProductMix"
"4471","@bizzylizzycooks it's karma for taking our @Qantas rewards points away #woolies #norewards :)"
"4472","Woolworths ordered to pay $3 million over safety of deep-fryer, drain cleaner and other products  https://t.co/suUJB8bXeI good look woolies"
"4473","@Romaniangirl And when are you leaving for Coles or Woolies or going tomorrow? Is your list ready or not ready at all?"
"4474","Voucher yame ya woolies expired Ì†ΩÌ≤î"
"4475","RT @AshGhebranious: At same time Woolies ordered to pay millions for endangering lives, the LNP want unions to pay millions for trying to p‚Ä¶"
"4476","Is Bonangs lingerie range already in our Woolies stores? I WANT man!!!"
"4477","RT @AshGhebranious: At same time Woolies ordered to pay millions for endangering lives, the LNP want unions to pay millions for trying to p‚Ä¶"
"4478","@hellopetercom #Dmc complaint - Ive now been contacted twice by DMC in connection with an apparent Woolies‚Ä¶ https://t.co/eWO8w0HViv"
"4479","RT @AshGhebranious: At same time Woolies ordered to pay millions for endangering lives, the LNP want unions to pay millions for trying to p‚Ä¶"
